,person_id,t_grade,f_grade_0,f_grade_208,f_grade_219,f_grade_232,f_grade_250,f_grade_261,f_grade_271,f_grade_285,f_grade_298,f_grade_300,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
746,0W07001F11a1e3,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
747,0W07001F11a1e4,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
748,0M07001F11a1e5,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
749,0M07001F11a1f,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
750,0M07001F11a1f1,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
751,0M07001F11a1f2,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
752,0M07001F11a2,C_271,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
753,0M07001F11a21,C_261,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
754,0W07001F11a211,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
755,0W07001F11a22,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
756,0W07001F11a23,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
757,0W07001F11a24,C_0,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
758,0M07001F11a25,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
759,0M07001F11a251,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
760,0M07001F11a252,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
761,0M07001F11a253,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
762,0M07001F11a254,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
763,0M07001F11a255,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
764,0M07001F11a256,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
765,0M07001F11a257,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
766,0M07001F11a258,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
767,0M07001F11a26,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
768,0M07001F11a261,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
769,0M07001F11a27,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
770,0M07001F11a271,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
771,0W07001F11a272,C_0,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
772,0M07001F11a273,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
773,0M07001F11a28,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
774,0M07001F11a281,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
775,0M07001F11a282,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
776,0M07001F11a283,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
777,0M07001F11a29,C_250,0,0,0,0,0,0,1,0,0,0,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_0,C_285,C_298,C_285,C_0,C_285
778,0M07001F11a291,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
779,0M07001F11a292,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
780,0M07001F11a3,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
781,0M07001F11a31,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
782,0M07001F11a311,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
783,0M07001F11a312,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
784,0W07001F11a313,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
785,0M07001F11a32,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
786,0M07001F11a321,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
787,0M07001F11a322,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
788,0M07001F11a325,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
789,0M07001F11a326,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
790,0M07001F11a327,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
791,0M07001F11a328,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
792,0M07001F11a329,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
793,0M07001F11a32a,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
794,0M07001F11a32b,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
795,0W07001F11a32c,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
796,0W07001F11a32d,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
797,0W07001F11a32e,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
798,0M07001F11a33,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
799,0M07001F11a331,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
800,0M07001F11a332,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
801,0W07001F11a333,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
802,0W07001F11a334,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
803,0M07001F11a34,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
804,0M07001F11a341,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
805,0M07001F11a342,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
806,0W07001F11a342,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
807,1M07001F11a342,C_250,1,0,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_232,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
808,0M07001F11a343,C_271,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
809,0W07001F11a344,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
810,0W07001F11a345,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
811,0M07001F11a346,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
812,0W07001F11a35,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
813,0W07001F11a36,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
814,0M07001F11a37,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
815,0M07001F11a371,C_250,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
816,0W07001F11a372,C_0,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
817,0M07001F11a373,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
818,0M07001F11a374,C_232,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
819,0W07001F11a375,C_0,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
820,0W07001F11a376,C_0,0,0,0,0,1,0,0,0,0,0,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_232,C_219,C_0,C_219
821,0M07001F11a4,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
822,0M07001F11a41,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
823,0M07001F11a411,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
824,0M07001F11a42,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
825,0M07001F11a421,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
826,0M07001F11a422,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
827,0W07001F11a423,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
828,0W07001F11a424,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
829,0M07001F11a425,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
830,0M07001F11a426,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
831,0M07001F11a427,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
832,0M07001F11a428,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
833,0M07001F11a429,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
834,0M07001F11a42a,C_250,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
835,0M07001F11a42b,C_285,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
836,0W07001F11a42c,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
837,0W07001F11a42d,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
838,0W07001F11a42e,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
839,0W07001F11a42f,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
840,0W07001F11a42g,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
841,0M07001F11a43,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
842,0M07001F11a431,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
843,0M07001F11a432,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
844,0M07001F11a433,C_285,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
845,0M07001F11a434,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
846,0M07001F11a435,C_232,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
847,0W07001F11a436,C_0,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
848,0M07001F11a437,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
849,0M07001F11a438,C_250,0,0,0,0,0,1,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_250,C_0,C_271,C_0,C_219,C_0,C_261,C_0,C_271
850,0W07001F11a44,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
851,0W07001F11a45,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
852,0W07001F11a46,C_0,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
853,0M07001F11a47,C_232,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
854,0M07001F11a471,C_250,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
855,0M07001F11a472,C_250,0,0,0,1,0,0,0,0,0,0,C_0,C_271,C_0,C_271,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_250,C_0,C_219,C_0,C_219,C_0,C_261,C_0,C_271
856,0W07001F11a5,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
857,0W07001F11a6,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
858,0W07001F11a7,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
859,0W07001F11a8,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
860,0W07001F11a9,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
861,0W07001F11aa,C_0,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
862,0M07001F11b,C_298,0,0,0,0,0,0,0,0,0,1,C_0,C_219,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
863,0M07001F11b1,C_285,0,0,0,0,0,0,0,0,1,0,C_0,C_271,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219
864,0M07001F11b11,C_261,0,0,0,0,0,0,0,1,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_271,C_0,C_219,C_0,C_219
