,person_id,t_grade,w_grade_0,w_grade_208,w_grade_219,w_grade_232,w_grade_250,w_grade_261,w_grade_271,w_grade_285,w_grade_298,w_grade_300,fl_grade_0,fl_grade_208,fl_grade_219,fl_grade_232,fl_grade_250,fl_grade_261,fl_grade_271,fl_grade_285,fl_grade_298,predictResult_1,predictResult_ex0_1,predictResult_2,predictResult_ex0_2,predictResult_3,predictResult_ex0_3,predictResult_4,predictResult_ex0_4,predictResult_5,predictResult_ex0_5,predictResult_6,predictResult_ex0_6,predictResult_7,predictResult_ex0_7,predictResult_8,predictResult_ex0_8,predictResult_9,predictResult_ex0_9,predictResult_10,predictResult_ex0_10
656,0M07001F119242,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
657,0M07001F119243,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
658,0W07001F119244,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
659,0M07001F11925,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
660,0M07001F119251,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
661,0M07001F11926,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
662,0M07001F11927,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
663,0M07001F119271,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
664,0M07001F119272,C_250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298
665,0M07001F119273,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
666,0W07001F119274,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
667,0M07001F1193,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
668,0W07001F1194,C_0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285
669,0W07001F1195,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
670,0W07001F1196,C_0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
671,0W07001F1197,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
672,0W07001F1198,C_0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
673,0M07001F11a,C_298,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
674,0M07001F11a1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
675,0M07001F11a11,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
676,0M07001F11a111,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
677,0M07001F11a112,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
678,0M07001F11a113,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
679,0M07001F11a114,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
680,0W07001F11a115,C_0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
681,0M07001F11a116,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
682,0M07001F11a117,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
683,0M07001F11a118,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
684,0M07001F11a119,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
685,0M07001F11a11a,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
686,0W07001F11a11b,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
687,0W07001F11a11c,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
688,0W07001F11a11d,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
689,0W07001F11a11e,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
690,0W07001F11a11f,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
691,0W07001F11a11g,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
692,0W07001F11a11h,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
693,0M07001F11a11i,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
694,0M07001F11a11j,C_261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
695,0M07001F11a12,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
696,0M07001F11a121,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
697,0M07001F11a122,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
698,0W07001F11a123,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
699,0W07001F11a124,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
700,0W07001F11a125,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
701,0M07001F11a126,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
702,0M07001F11a127,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
703,0M07001F11a128,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
704,0M07001F11a13,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
705,0M07001F11a131,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
706,0M07001F11a132,C_232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
707,0W07001F11a133,C_0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
708,0W07001F11a134,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
709,0W07001F11a135,C_0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_285
710,0W07001F11a136,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
711,0W07001F11a137,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
712,0M07001F11a14,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
713,0M07001F11a141,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
714,0M07001F11a142,C_232,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
715,0M07001F11a143,C_232,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
716,0W07001F11a144,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
717,0W07001F11a145,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
718,0M07001F11a146,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
719,0M07001F11a147,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
720,0M07001F11a148,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
721,0W07001F11a149,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
722,0W07001F11a15,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
723,0W07001F11a16,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
724,0W07001F11a17,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
725,0W07001F11a18,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
726,0W07001F11a19,C_0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_298,C_0,C_271,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
727,0W07001F11a1a,C_0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
728,0M07001F11a1b,C_285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
729,0M07001F11a1b1,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
730,0M07001F11a1b2,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
731,0W07001F11a1b3,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
732,0W07001F11a1b4,C_0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
733,0M07001F11a1c,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
734,0M07001F11a1c1,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
735,0M07001F11a1c2,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
736,0W07001F11a1c3,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
737,0W07001F11a1c4,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
738,0W07001F11a1c5,C_0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_219,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_285
739,0M07001F11a1c6,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
740,0M07001F11a1c7,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
741,0M07001F11a1d,C_250,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
742,0W07001F11a1d1,C_0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_285,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_219,C_0,C_298,C_0,C_219,C_0,C_219
743,0M07001F11a1e,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_271,C_0,C_298
744,0M07001F11a1e1,C_250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
745,0M07001F11a1e2,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
746,0W07001F11a1e3,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
747,0W07001F11a1e4,C_0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_285,C_0,C_298
748,0M07001F11a1e5,C_285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
749,0M07001F11a1f,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
750,0M07001F11a1f1,C_285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
751,0M07001F11a1f2,C_232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
752,0M07001F11a2,C_271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
753,0M07001F11a21,C_261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
754,0W07001F11a211,C_0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298
755,0W07001F11a22,C_0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
756,0W07001F11a23,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
757,0W07001F11a24,C_0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_219,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_298,C_0,C_271,C_0,C_298
